idx_epi : 0
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,D,"(9, 4)","(9, 2)",74,83,-100,True,ID_OBSTACLE

idx_epi : 1308
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 5)",77,68,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 4)",68,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,R,"(9, 4)","(7, 3)",65,66,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(6, 2)",65,56,-100,True,ID_OBSTACLE

idx_epi : 1309
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(8, 1)",74,73,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 1)",73,64,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(6, 1)",64,55,-0.01,False,ID_GENERAL_MOVE
220528_190415,R,"(9, 4)","(6, 2)",55,56,-100,True,ID_OBSTACLE

idx_epi : 1310
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(6, 3)",66,57,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(6, 2)",57,56,-100,True,ID_OBSTACLE

idx_epi : 1311
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 5)",77,68,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 4)",68,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(6, 4)",67,58,-100,True,ID_OBSTACLE

idx_epi : 1312
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 5)",77,68,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 4)",68,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(6, 2)",65,56,-100,True,ID_OBSTACLE

idx_epi : 1313
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(6, 2)",65,56,-100,True,ID_OBSTACLE

idx_epi : 1314
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,R,"(9, 4)","(7, 5)",67,68,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 4)",68,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(8, 1)",74,73,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 1)",73,64,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 0)",64,63,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 0)",63,72,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(8, -1)",72,71,-100,True,ID_OUT_GRID

idx_epi : 1315
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 1)",65,64,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(6, 1)",64,55,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(5, 1)",55,46,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(4, 1)",46,37,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(3, 1)",37,28,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(4, 1)",28,37,-0.01,False,ID_GENERAL_MOVE
220528_190415,R,"(9, 4)","(4, 2)",37,38,-100,True,ID_OBSTACLE

idx_epi : 1316
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190415,R,"(9, 4)","(7, 4)",66,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(6, 4)",67,58,-100,True,ID_OBSTACLE

idx_epi : 1317
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,R,"(9, 4)","(8, 3)",74,75,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 3)",75,66,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(6, 3)",66,57,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(6, 2)",57,56,-100,True,ID_OBSTACLE

idx_epi : 1318
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 4)",67,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(8, 1)",74,73,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 1)",73,64,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(6, 1)",64,55,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(5, 1)",55,46,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(4, 1)",46,37,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(4, 0)",37,36,-100,True,ID_OBSTACLE

idx_epi : 1319
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 1)",65,64,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 0)",64,63,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, -1)",63,62,-100,True,ID_OUT_GRID

idx_epi : 1320
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 1)",65,64,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(6, 1)",64,55,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(5, 1)",55,46,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(4, 1)",46,37,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(3, 1)",37,28,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(4, 1)",28,37,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(3, 1)",37,28,-0.01,False,ID_GENERAL_MOVE
220528_190415,R,"(9, 4)","(3, 2)",28,29,-100,True,ID_OBSTACLE

idx_epi : 1321
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(9, 4)",76,85,-100,True,ID_RETURN

idx_epi : 1322
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 1)",65,64,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(6, 1)",64,55,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(5, 1)",55,46,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(4, 1)",46,37,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(4, 0)",37,36,-100,True,ID_OBSTACLE

idx_epi : 1323
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(6, 4)",67,58,-100,True,ID_OBSTACLE

idx_epi : 1324
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(6, 2)",65,56,-100,True,ID_OBSTACLE

idx_epi : 1325
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(8, 1)",74,73,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 1)",73,64,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(6, 1)",64,55,-0.01,False,ID_GENERAL_MOVE
220528_190415,R,"(9, 4)","(6, 2)",55,56,-100,True,ID_OBSTACLE

idx_epi : 1326
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(8, 1)",74,73,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 1)",73,64,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(6, 1)",64,55,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(5, 1)",55,46,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(6, 1)",46,55,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(5, 1)",55,46,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(4, 1)",46,37,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(4, 0)",37,36,-100,True,ID_OBSTACLE

idx_epi : 1327
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190415,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(9, 2)",74,83,-100,True,ID_OBSTACLE

idx_epi : 1328
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190415,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190415,D,"(9, 4)","(9, 4)",76,85,-100,True,ID_RETURN

idx_epi : 1329
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190416,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190416,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190416,R,"(9, 4)","(7, 5)",67,68,-0.01,False,ID_GENERAL_MOVE
220528_190416,L,"(9, 4)","(7, 4)",68,67,-0.01,False,ID_GENERAL_MOVE
220528_190416,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190416,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190416,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190416,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190416,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190416,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190416,U,"(9, 4)","(6, 2)",65,56,-100,True,ID_OBSTACLE

idx_epi : 1330
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190416,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190416,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190416,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190416,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190416,D,"(9, 4)","(8, 2)",65,74,-0.01,False,ID_GENERAL_MOVE
220528_190416,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190416,L,"(9, 4)","(7, 1)",65,64,-0.01,False,ID_GENERAL_MOVE
220528_190416,U,"(9, 4)","(6, 1)",64,55,-0.01,False,ID_GENERAL_MOVE
220528_190416,L,"(9, 4)","(6, 0)",55,54,-0.01,False,ID_GENERAL_MOVE
220528_190416,L,"(9, 4)","(6, -1)",54,53,-100,True,ID_OUT_GRID

idx_epi : 1331
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190416,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190416,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190416,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190416,R,"(9, 4)","(7, 4)",66,67,-0.01,False,ID_GENERAL_MOVE
220528_190416,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190416,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190416,U,"(9, 4)","(6, 2)",65,56,-100,True,ID_OBSTACLE

idx_epi : 1332
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190416,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190416,L,"(9, 4)","(8, 3)",76,75,-0.01,False,ID_GENERAL_MOVE
